projectName,loc,fixDurationDays,buildIdFail,teamSize,dateFail,buildIdFix,dateFix,participationRate
flori/json,3301,10,124630,4,02/09/2011 22:00:00,154223,12/09/2011 22:00:00,2.5
flori/json,3301,0,196988,4,30/09/2011 22:00:00,196998,30/09/2011 22:00:00,0
flori/json,3301,1,197028,4,30/09/2011 22:00:00,199255,01/10/2011 22:00:00,0.25
flori/json,3301,0,333591,3,22/11/2011 23:00:00,333641,22/11/2011 23:00:00,0
flori/json,3358,0,429161,2,19/12/2011 23:00:00,429453,19/12/2011 23:00:00,0
flori/json,3364,90,658149,2,09/02/2012 23:00:00,1309702,10/05/2012 22:00:00,45
flori/json,3380,55,1498064,2,31/05/2012 22:00:00,1957246,25/07/2012 22:00:00,27.5
flori/json,3380,9,2070360,3,07/08/2012 22:00:00,2149676,16/08/2012 22:00:00,3
flori/json,3397,44,2167972,3,18/08/2012 22:00:00,2637259,01/10/2012 22:00:00,14.66667
flori/json,3380,0,3417864,3,28/11/2012 23:00:00,3418111,28/11/2012 23:00:00,0
flori/json,3301,0,4727872,2,10/02/2013 23:00:00,4729389,10/02/2013 23:00:00,0
flori/json,3398,0,4971654,2,21/02/2013 23:00:00,4972282,21/02/2013 23:00:00,0
flori/json,3396,0,7116738,3,12/05/2013 22:00:00,7116822,12/05/2013 22:00:00,0
flori/json,3398,26,11640496,2,20/09/2013 22:00:00,11688101,16/10/2013 22:00:00,13
flori/json,3398,16,12004951,3,30/09/2013 22:00:00,12654266,16/10/2013 22:00:00,5.33333
flori/json,3398,87,16308220,2,02/01/2014 23:00:00,22010048,31/03/2014 22:00:00,43.5
flori/json,3398,46,35779999,2,18/09/2014 22:00:00,39923184,03/11/2014 23:00:00,23
flori/json,3398,0,43271786,2,06/12/2014 23:00:00,43272468,06/12/2014 23:00:00,0
flori/json,3398,6,45728543,2,01/01/2015 23:00:00,46371522,07/01/2015 23:00:00,3
flori/json,3399,67,50583469,2,12/02/2015 23:00:00,59534916,21/04/2015 22:00:00,33.5
flori/json,3399,14,62722483,3,14/05/2015 22:00:00,64589665,28/05/2015 22:00:00,4.66667
flori/json,3378,61,67723606,3,20/06/2015 22:00:00,76627374,20/08/2015 22:00:00,20.33333
flori/json,3402,1,111620810,4,23/02/2016 23:00:00,111712301,24/02/2016 23:00:00,0.25
flori/json,3381,102,111778532,4,24/02/2016 23:00:00,135891605,06/06/2016 22:00:00,25.5
flori/json,3132,0,135902757,4,06/06/2016 22:00:00,135903058,06/06/2016 22:00:00,0
flori/json,3132,4,135911875,4,06/06/2016 22:00:00,136944299,10/06/2016 22:00:00,1
flori/json,3132,0,139133430,4,20/06/2016 22:00:00,139193873,20/06/2016 22:00:00,0
ktoso/maven-git-commit-id-plugin,330,239,443609,4,23/12/2011 23:00:00,2182720,19/08/2012 22:00:00,59.75
ktoso/maven-git-commit-id-plugin,946,0,2235052,5,24/08/2012 22:00:00,2235419,24/08/2012 22:00:00,0
ktoso/maven-git-commit-id-plugin,954,0,2245088,5,25/08/2012 22:00:00,2245319,25/08/2012 22:00:00,0
ktoso/maven-git-commit-id-plugin,1054,0,4124104,4,12/01/2013 23:00:00,4126407,12/01/2013 23:00:00,0
ktoso/maven-git-commit-id-plugin,1207,0,8481498,4,25/06/2013 22:00:00,8482565,25/06/2013 22:00:00,0
ktoso/maven-git-commit-id-plugin,1213,1,8988500,4,10/07/2013 22:00:00,8990073,11/07/2013 22:00:00,0.25
ktoso/maven-git-commit-id-plugin,1218,0,14107028,4,16/11/2013 23:00:00,14113524,16/11/2013 23:00:00,0
ktoso/maven-git-commit-id-plugin,1275,0,18510135,4,08/02/2014 23:00:00,18510271,08/02/2014 23:00:00,0
ktoso/maven-git-commit-id-plugin,1504,7,25419807,4,16/05/2014 22:00:00,25960607,23/05/2014 22:00:00,1.75
ktoso/maven-git-commit-id-plugin,1800,0,26533461,4,31/05/2014 22:00:00,26536354,31/05/2014 22:00:00,0
ktoso/maven-git-commit-id-plugin,1869,1,43230840,5,06/12/2014 23:00:00,43301094,07/12/2014 23:00:00,0.2
ktoso/maven-git-commit-id-plugin,1899,6,43947200,5,12/12/2014 23:00:00,44631381,18/12/2014 23:00:00,1.2
ktoso/maven-git-commit-id-plugin,1929,0,53753232,4,09/03/2015 23:00:00,53753599,09/03/2015 23:00:00,0
ktoso/maven-git-commit-id-plugin,2038,0,57379603,4,06/04/2015 22:00:00,57457447,06/04/2015 22:00:00,0
ktoso/maven-git-commit-id-plugin,2089,0,63696185,5,21/05/2015 22:00:00,63696192,21/05/2015 22:00:00,0
ktoso/maven-git-commit-id-plugin,2218,1,65273307,5,02/06/2015 22:00:00,65364109,03/06/2015 22:00:00,0.2
ktoso/maven-git-commit-id-plugin,2218,4,67399676,5,17/06/2015 22:00:00,67855937,21/06/2015 22:00:00,0.8
pulse00/Twig-Eclipse-Plugin,21518,0,447051,1,24/12/2011 23:00:00,447346,24/12/2011 23:00:00,0
pulse00/Twig-Eclipse-Plugin,21518,0,451936,1,26/12/2011 23:00:00,452213,26/12/2011 23:00:00,0
pulse00/Twig-Eclipse-Plugin,18069,0,462224,1,29/12/2011 23:00:00,462263,29/12/2011 23:00:00,0
pulse00/Twig-Eclipse-Plugin,17910,0,462418,1,29/12/2011 23:00:00,462459,29/12/2011 23:00:00,0
pulse00/Twig-Eclipse-Plugin,19789,0,462480,1,29/12/2011 23:00:00,462506,29/12/2011 23:00:00,0
pulse00/Twig-Eclipse-Plugin,22085,2,465473,1,31/12/2011 23:00:00,473022,02/01/2012 23:00:00,2
pulse00/Twig-Eclipse-Plugin,21520,0,473036,1,02/01/2012 23:00:00,473051,02/01/2012 23:00:00,0
pulse00/Twig-Eclipse-Plugin,19125,1,485271,1,05/01/2012 23:00:00,489884,06/01/2012 23:00:00,1
pulse00/Twig-Eclipse-Plugin,20013,0,658094,1,09/02/2012 23:00:00,658414,09/02/2012 23:00:00,0
pulse00/Twig-Eclipse-Plugin,20064,7,824472,1,07/03/2012 23:00:00,870502,14/03/2012 23:00:00,7
pulse00/Twig-Eclipse-Plugin,20423,0,1797464,2,05/07/2012 22:00:00,1797845,05/07/2012 22:00:00,0
pulse00/Twig-Eclipse-Plugin,20449,33,5020267,1,23/02/2013 23:00:00,5911565,28/03/2013 23:00:00,33
pulse00/Twig-Eclipse-Plugin,20439,0,11366742,1,13/09/2013 22:00:00,11366818,13/09/2013 22:00:00,0
pulse00/Twig-Eclipse-Plugin,20439,3,20078244,1,03/03/2014 23:00:00,20282957,06/03/2014 23:00:00,3
pulse00/Twig-Eclipse-Plugin,17676,4,84970382,1,11/10/2015 22:00:00,85735080,15/10/2015 22:00:00,4
pulse00/Twig-Eclipse-Plugin,15896,0,139505620,1,21/06/2016 22:00:00,139505772,21/06/2016 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,14494,0,447413,2,24/12/2011 23:00:00,447542,24/12/2011 23:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,14494,0,448579,2,25/12/2011 23:00:00,448969,25/12/2011 23:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,14494,1,449638,2,25/12/2011 23:00:00,452178,26/12/2011 23:00:00,0.5
pulse00/Symfony-2-Eclipse-Plugin,14501,0,484700,2,05/01/2012 23:00:00,484731,05/01/2012 23:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,14718,1,494246,2,07/01/2012 23:00:00,497804,08/01/2012 23:00:00,0.5
pulse00/Symfony-2-Eclipse-Plugin,14833,0,658097,2,09/02/2012 23:00:00,658370,09/02/2012 23:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,16309,5,775841,2,29/02/2012 23:00:00,804306,05/03/2012 23:00:00,2.5
pulse00/Symfony-2-Eclipse-Plugin,16531,3,870672,3,14/03/2012 23:00:00,891303,17/03/2012 23:00:00,1
pulse00/Symfony-2-Eclipse-Plugin,16535,11,941887,3,24/03/2012 23:00:00,1029923,05/04/2012 22:00:00,3.66667
pulse00/Symfony-2-Eclipse-Plugin,16573,0,1038085,3,06/04/2012 22:00:00,1038341,06/04/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,16956,0,1443526,3,25/05/2012 22:00:00,1443966,25/05/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17186,1,1446109,3,26/05/2012 22:00:00,1453663,27/05/2012 22:00:00,0.33333
pulse00/Symfony-2-Eclipse-Plugin,17461,4,1471249,3,28/05/2012 22:00:00,1505767,01/06/2012 22:00:00,1.33333
pulse00/Symfony-2-Eclipse-Plugin,17505,0,1514366,3,02/06/2012 22:00:00,1514587,02/06/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17506,1,1539172,3,04/06/2012 22:00:00,1545056,05/06/2012 22:00:00,0.33333
pulse00/Symfony-2-Eclipse-Plugin,17562,0,1797529,3,05/07/2012 22:00:00,1797693,05/07/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17562,0,1801713,3,06/07/2012 22:00:00,1802813,06/07/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17569,0,2259503,3,27/08/2012 22:00:00,2259657,27/08/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17570,1,2266928,3,27/08/2012 22:00:00,2269551,28/08/2012 22:00:00,0.33333
pulse00/Symfony-2-Eclipse-Plugin,17571,0,2269738,3,28/08/2012 22:00:00,2269886,28/08/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17721,1,2302805,3,31/08/2012 22:00:00,2309149,01/09/2012 22:00:00,0.33333
pulse00/Symfony-2-Eclipse-Plugin,17571,0,2313875,3,01/09/2012 22:00:00,2314135,01/09/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17571,0,2385719,3,08/09/2012 22:00:00,2386966,08/09/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17620,0,2529336,2,21/09/2012 22:00:00,2529400,21/09/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17620,0,2529624,2,21/09/2012 22:00:00,2529764,21/09/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17622,16,2540428,2,22/09/2012 22:00:00,2725414,08/10/2012 22:00:00,8
pulse00/Symfony-2-Eclipse-Plugin,17581,0,2773362,2,12/10/2012 22:00:00,2774806,12/10/2012 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17577,53,3611309,2,10/12/2012 23:00:00,4539935,01/02/2013 23:00:00,26.5
pulse00/Symfony-2-Eclipse-Plugin,17581,20,4564111,2,03/02/2013 23:00:00,5020779,23/02/2013 23:00:00,10
pulse00/Symfony-2-Eclipse-Plugin,17709,0,5063865,2,25/02/2013 23:00:00,5064904,25/02/2013 23:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,17679,12,5824745,2,25/03/2013 23:00:00,6167392,07/04/2013 22:00:00,6
pulse00/Symfony-2-Eclipse-Plugin,14557,16,6481597,2,18/04/2013 22:00:00,6906005,04/05/2013 22:00:00,8
pulse00/Symfony-2-Eclipse-Plugin,15245,1,6939635,2,05/05/2013 22:00:00,6969265,06/05/2013 22:00:00,0.5
pulse00/Symfony-2-Eclipse-Plugin,15222,4,18874631,1,13/02/2014 23:00:00,19116853,17/02/2014 23:00:00,4
pulse00/Symfony-2-Eclipse-Plugin,15351,22,22833379,2,05/07/2015 22:00:00,73082065,27/07/2015 22:00:00,11
pulse00/Symfony-2-Eclipse-Plugin,15421,0,125727332,2,25/04/2016 22:00:00,125729771,25/04/2016 22:00:00,0
pulse00/Symfony-2-Eclipse-Plugin,15349,0,133433489,2,26/05/2016 22:00:00,133439827,26/05/2016 22:00:00,0
basho/riak-java-client,28714,23,1107341,4,15/04/2012 22:00:00,1281545,08/05/2012 22:00:00,5.75
basho/riak-java-client,27423,5,1499758,2,31/05/2012 22:00:00,1548509,05/06/2012 22:00:00,2.5
basho/riak-java-client,27510,1,1933791,3,22/07/2012 22:00:00,1943846,23/07/2012 22:00:00,0.33333
basho/riak-java-client,27580,0,2031781,3,02/08/2012 22:00:00,2032622,02/08/2012 22:00:00,0
basho/riak-java-client,19785,0,2157555,3,16/08/2012 22:00:00,2157564,16/08/2012 22:00:00,0
basho/riak-java-client,19785,22,2206247,3,21/08/2012 22:00:00,2437253,12/09/2012 22:00:00,7.33333
basho/riak-java-client,19790,1,2484730,3,16/09/2012 22:00:00,2493509,17/09/2012 22:00:00,0.33333
basho/riak-java-client,19790,3,2493511,3,17/09/2012 22:00:00,2523114,20/09/2012 22:00:00,1
basho/riak-java-client,19795,1,2546354,3,23/09/2012 22:00:00,2560609,24/09/2012 22:00:00,0.33333
basho/riak-java-client,19778,0,2575891,3,25/09/2012 22:00:00,2576383,25/09/2012 22:00:00,0
basho/riak-java-client,19787,2,3602083,2,09/12/2012 23:00:00,3632877,11/12/2012 23:00:00,1
basho/riak-java-client,19779,0,3674138,2,14/12/2012 23:00:00,3674146,14/12/2012 23:00:00,0
basho/riak-java-client,19783,0,3700033,2,16/12/2012 23:00:00,3700865,16/12/2012 23:00:00,0
basho/riak-java-client,19781,1,3704560,2,16/12/2012 23:00:00,3724525,17/12/2012 23:00:00,0.5
basho/riak-java-client,19786,0,3724793,2,17/12/2012 23:00:00,3724849,17/12/2012 23:00:00,0
basho/riak-java-client,19804,20,3858405,2,27/12/2012 23:00:00,4217277,16/01/2013 23:00:00,10
basho/riak-java-client,19948,0,4217279,2,16/01/2013 23:00:00,4217884,16/01/2013 23:00:00,0
basho/riak-java-client,19979,1314,4222570,2,17/01/2013 23:00:00,154945000,24/08/2016 22:00:00,657
basho/riak-java-client,76347,0,154945941,4,24/08/2016 22:00:00,155060796,24/08/2016 22:00:00,0
basho/riak-java-client,76364,0,155140201,4,24/08/2016 22:00:00,155141382,24/08/2016 22:00:00,0
basho/riak-java-client,76379,0,155169963,4,24/08/2016 22:00:00,155170049,24/08/2016 22:00:00,0
basho/riak-java-client,76394,3,155431003,4,25/08/2016 22:00:00,155990711,28/08/2016 22:00:00,0.75
basho/riak-java-client,77407,0,156609388,4,30/08/2016 22:00:00,156636195,30/08/2016 22:00:00,0
BaseXdb/basex,74615,0,729319,5,22/02/2012 23:00:00,729358,22/02/2012 23:00:00,0
BaseXdb/basex,74737,0,759351,5,27/02/2012 23:00:00,759996,27/02/2012 23:00:00,0
BaseXdb/basex,74744,0,775937,5,29/02/2012 23:00:00,776196,29/02/2012 23:00:00,0
BaseXdb/basex,74778,0,798245,5,04/03/2012 23:00:00,800702,04/03/2012 23:00:00,0
BaseXdb/basex,74820,0,810044,5,05/03/2012 23:00:00,810091,05/03/2012 23:00:00,0
BaseXdb/basex,74834,0,829312,6,08/03/2012 23:00:00,830984,08/03/2012 23:00:00,0
BaseXdb/basex,75081,0,848008,6,11/03/2012 23:00:00,850290,11/03/2012 23:00:00,0
BaseXdb/basex,74967,0,918618,5,21/03/2012 23:00:00,918742,21/03/2012 23:00:00,0
BaseXdb/basex,74950,1,966823,5,27/03/2012 22:00:00,972877,28/03/2012 22:00:00,0.2
BaseXdb/basex,75101,1,1003418,5,01/04/2012 22:00:00,1006833,02/04/2012 22:00:00,0.2
BaseXdb/basex,75065,0,1007643,5,02/04/2012 22:00:00,1012136,02/04/2012 22:00:00,0
BaseXdb/basex,77062,0,1031663,5,05/04/2012 22:00:00,1032304,05/04/2012 22:00:00,0
BaseXdb/basex,77018,0,1093013,5,14/04/2012 22:00:00,1093360,14/04/2012 22:00:00,0
BaseXdb/basex,73562,1,1402618,6,21/05/2012 22:00:00,1406403,22/05/2012 22:00:00,0.16667
BaseXdb/basex,73635,0,1434048,6,24/05/2012 22:00:00,1434164,24/05/2012 22:00:00,0
BaseXdb/basex,74878,0,1518361,5,02/06/2012 22:00:00,1518704,02/06/2012 22:00:00,0
BaseXdb/basex,75165,0,1568090,5,07/06/2012 22:00:00,1568423,07/06/2012 22:00:00,0
BaseXdb/basex,75385,0,1636184,6,15/06/2012 22:00:00,1637910,15/06/2012 22:00:00,0
BaseXdb/basex,75631,0,1641605,6,16/06/2012 22:00:00,1641935,16/06/2012 22:00:00,0
BaseXdb/basex,75629,0,1643598,6,16/06/2012 22:00:00,1643604,16/06/2012 22:00:00,0
BaseXdb/basex,75637,0,1681694,6,21/06/2012 22:00:00,1685341,21/06/2012 22:00:00,0
BaseXdb/basex,76466,0,1696186,6,23/06/2012 22:00:00,1697034,23/06/2012 22:00:00,0
BaseXdb/basex,76501,2,1703974,6,24/06/2012 22:00:00,1719060,26/06/2012 22:00:00,0.33333
BaseXdb/basex,77048,0,1766823,5,02/07/2012 22:00:00,1766882,02/07/2012 22:00:00,0
BaseXdb/basex,77056,1,1787079,5,04/07/2012 22:00:00,1792995,05/07/2012 22:00:00,0.2
BaseXdb/basex,77056,0,1799860,6,06/07/2012 22:00:00,1800013,06/07/2012 22:00:00,0
BaseXdb/basex,77055,0,1800461,6,06/07/2012 22:00:00,1800678,06/07/2012 22:00:00,0
BaseXdb/basex,77076,0,1802503,6,06/07/2012 22:00:00,1803056,06/07/2012 22:00:00,0
redline-smalltalk/redline-smalltalk,5420,0,1152342,3,22/04/2012 22:00:00,1152450,22/04/2012 22:00:00,0
redline-smalltalk/redline-smalltalk,6369,0,2393259,2,09/09/2012 22:00:00,2402551,09/09/2012 22:00:00,0
redline-smalltalk/redline-smalltalk,6374,4,2820634,2,16/10/2012 22:00:00,2871681,20/10/2012 22:00:00,2
redline-smalltalk/redline-smalltalk,6916,0,3244367,2,16/11/2012 23:00:00,3244763,16/11/2012 23:00:00,0
redline-smalltalk/redline-smalltalk,6916,0,3304771,2,20/11/2012 23:00:00,3305027,20/11/2012 23:00:00,0
redline-smalltalk/redline-smalltalk,6914,1,3570419,2,07/12/2012 23:00:00,3573065,08/12/2012 23:00:00,0.5
redline-smalltalk/redline-smalltalk,6920,0,3603005,2,10/12/2012 23:00:00,3605102,10/12/2012 23:00:00,0
redline-smalltalk/redline-smalltalk,7193,0,5112274,2,26/02/2013 23:00:00,5114820,26/02/2013 23:00:00,0
redline-smalltalk/redline-smalltalk,5598,16,7482652,2,24/05/2013 22:00:00,7938702,09/06/2013 22:00:00,8
Mach5/supersonic,34650,1,760823,1,27/02/2012 23:00:00,762592,28/02/2012 23:00:00,1
Mach5/supersonic,34681,4,768199,1,28/02/2012 23:00:00,790792,03/03/2012 23:00:00,4
Mach5/supersonic,33194,2,805254,2,05/03/2012 23:00:00,819571,07/03/2012 23:00:00,1
Mach5/supersonic,34577,1,823197,2,07/03/2012 23:00:00,826847,08/03/2012 23:00:00,0.5
Mach5/supersonic,34577,1,830234,2,08/03/2012 23:00:00,832361,09/03/2012 23:00:00,0.5
Mach5/supersonic,34577,1,835626,2,09/03/2012 23:00:00,838113,10/03/2012 23:00:00,0.5
Mach5/supersonic,34541,2,841484,2,10/03/2012 23:00:00,852273,12/03/2012 23:00:00,1
Mach5/supersonic,34566,2,866100,2,13/03/2012 23:00:00,877758,15/03/2012 23:00:00,1
Mach5/supersonic,34610,2,882563,2,15/03/2012 23:00:00,889980,17/03/2012 23:00:00,1
Mach5/supersonic,34659,1,893965,2,17/03/2012 23:00:00,896936,18/03/2012 23:00:00,0.5
Mach5/supersonic,34814,2,901819,2,18/03/2012 23:00:00,911118,20/03/2012 23:00:00,1
Mach5/supersonic,35089,1,916369,2,20/03/2012 23:00:00,925962,21/03/2012 23:00:00,0.5
Mach5/supersonic,35172,2,933318,2,22/03/2012 23:00:00,941576,24/03/2012 23:00:00,1
Mach5/supersonic,35591,0,967715,3,27/03/2012 22:00:00,969551,27/03/2012 22:00:00,0
Mach5/supersonic,35677,3,976138,3,28/03/2012 22:00:00,991012,31/03/2012 22:00:00,1
Mach5/supersonic,35747,2,994897,3,31/03/2012 22:00:00,1007653,02/04/2012 22:00:00,0.66667
Mach5/supersonic,35770,2,1012681,3,02/04/2012 22:00:00,1025689,04/04/2012 22:00:00,0.66667
Mach5/supersonic,35879,15,1026950,3,04/04/2012 22:00:00,1140074,19/04/2012 22:00:00,5
Mach5/supersonic,36305,18,1149423,3,21/04/2012 22:00:00,1300632,09/05/2012 22:00:00,6
Mach5/supersonic,36295,2,1315431,3,11/05/2012 22:00:00,1331824,13/05/2012 22:00:00,0.66667
Mach5/supersonic,36295,2,1369378,3,17/05/2012 22:00:00,1382493,19/05/2012 22:00:00,0.66667
Mach5/supersonic,36295,17,1414476,3,22/05/2012 22:00:00,1573194,08/06/2012 22:00:00,5.66667
Mach5/supersonic,36417,2,1585621,3,09/06/2012 22:00:00,1601687,11/06/2012 22:00:00,0.66667
Mach5/supersonic,36417,1,1646468,3,17/06/2012 22:00:00,1659490,18/06/2012 22:00:00,0.33333
Mach5/supersonic,36475,25,1673191,3,20/06/2012 22:00:00,1881073,15/07/2012 22:00:00,8.33333
Mach5/supersonic,34250,3,1881149,1,15/07/2012 22:00:00,1902378,18/07/2012 22:00:00,3
Mach5/supersonic,34250,0,1907908,1,18/07/2012 22:00:00,1909014,18/07/2012 22:00:00,0
Mach5/supersonic,36903,17,1920366,1,20/07/2012 22:00:00,2061997,06/08/2012 22:00:00,17
Mach5/supersonic,36866,2,2224984,1,23/08/2012 22:00:00,2241117,25/08/2012 22:00:00,2
Mach5/supersonic,36866,20,2310339,1,01/09/2012 22:00:00,2532859,21/09/2012 22:00:00,20
Mach5/supersonic,34256,11,2649240,1,02/10/2012 22:00:00,2788751,13/10/2012 22:00:00,11
orbeon/orbeon-forms,72450,16,857070,2,12/03/2012 23:00:00,978627,29/03/2012 22:00:00,8
orbeon/orbeon-forms,72446,0,1021521,2,04/04/2012 22:00:00,1027732,04/04/2012 22:00:00,0
orbeon/orbeon-forms,72444,4,1036908,2,06/04/2012 22:00:00,1062533,10/04/2012 22:00:00,2
orbeon/orbeon-forms,72402,0,1071031,2,11/04/2012 22:00:00,1071188,11/04/2012 22:00:00,0
orbeon/orbeon-forms,72402,1,1122429,2,17/04/2012 22:00:00,1130969,18/04/2012 22:00:00,0.5
orbeon/orbeon-forms,71289,0,1369360,2,17/05/2012 22:00:00,1369395,17/05/2012 22:00:00,0
orbeon/orbeon-forms,71253,0,1383114,2,19/05/2012 22:00:00,1383644,19/05/2012 22:00:00,0
orbeon/orbeon-forms,71254,0,1392696,2,20/05/2012 22:00:00,1394648,20/05/2012 22:00:00,0
orbeon/orbeon-forms,71172,0,1401702,2,21/05/2012 22:00:00,1402306,21/05/2012 22:00:00,0
orbeon/orbeon-forms,71173,0,1428885,2,24/05/2012 22:00:00,1428973,24/05/2012 22:00:00,0
orbeon/orbeon-forms,70403,0,1503288,3,31/05/2012 22:00:00,1503881,31/05/2012 22:00:00,0
orbeon/orbeon-forms,70403,1,1504168,3,31/05/2012 22:00:00,1504293,01/06/2012 22:00:00,0.33333
orbeon/orbeon-forms,70126,1,1541516,3,04/06/2012 22:00:00,1542210,05/06/2012 22:00:00,0.33333
orbeon/orbeon-forms,69816,1,1560204,3,06/06/2012 22:00:00,1569114,07/06/2012 22:00:00,0.33333
orbeon/orbeon-forms,69517,1,1572660,3,07/06/2012 22:00:00,1574132,08/06/2012 22:00:00,0.33333
orbeon/orbeon-forms,68543,0,1632673,3,15/06/2012 22:00:00,1632725,15/06/2012 22:00:00,0
orbeon/orbeon-forms,68186,53,1637412,3,15/06/2012 22:00:00,2064495,07/08/2012 22:00:00,17.66667
orbeon/orbeon-forms,62351,1,2112584,3,12/08/2012 22:00:00,2115458,13/08/2012 22:00:00,0.33333
orbeon/orbeon-forms,61373,0,2138570,3,15/08/2012 22:00:00,2142853,15/08/2012 22:00:00,0
orbeon/orbeon-forms,60052,1,2512960,3,19/09/2012 22:00:00,2518828,20/09/2012 22:00:00,0.33333
orbeon/orbeon-forms,58801,1,2599506,3,27/09/2012 22:00:00,2603447,28/09/2012 22:00:00,0.33333
orbeon/orbeon-forms,58587,1,3025514,2,31/10/2012 23:00:00,3035333,01/11/2012 23:00:00,0.5
orbeon/orbeon-forms,58551,1,3105865,2,07/11/2012 23:00:00,3121139,08/11/2012 23:00:00,0.5
orbeon/orbeon-forms,58514,1,3201156,2,13/11/2012 23:00:00,3205539,14/11/2012 23:00:00,0.5
orbeon/orbeon-forms,58515,0,3220329,2,14/11/2012 23:00:00,3220467,14/11/2012 23:00:00,0
orbeon/orbeon-forms,58515,1,3269156,2,18/11/2012 23:00:00,3275780,19/11/2012 23:00:00,0.5
orbeon/orbeon-forms,58250,0,3499935,2,03/12/2012 23:00:00,3500589,03/12/2012 23:00:00,0
orbeon/orbeon-forms,58418,0,3639315,2,12/12/2012 23:00:00,3639595,12/12/2012 23:00:00,0
orbeon/orbeon-forms,58418,0,3651569,2,12/12/2012 23:00:00,3653729,12/12/2012 23:00:00,0
orbeon/orbeon-forms,58198,0,3711181,2,16/12/2012 23:00:00,3711265,16/12/2012 23:00:00,0
orbeon/orbeon-forms,59040,1,3961089,2,03/01/2013 23:00:00,3961856,04/01/2013 23:00:00,0.5
orbeon/orbeon-forms,59091,1,4343197,2,22/01/2013 23:00:00,4345580,23/01/2013 23:00:00,0.5
orbeon/orbeon-forms,59108,0,4435484,2,27/01/2013 23:00:00,4435862,27/01/2013 23:00:00,0
orbeon/orbeon-forms,59073,0,4508578,2,31/01/2013 23:00:00,4510584,31/01/2013 23:00:00,0
orbeon/orbeon-forms,58586,7,5176190,2,01/03/2013 23:00:00,5359186,08/03/2013 23:00:00,3.5
orbeon/orbeon-forms,58343,0,5359596,2,08/03/2013 23:00:00,5359695,08/03/2013 23:00:00,0
orbeon/orbeon-forms,58353,0,5537236,2,14/03/2013 23:00:00,5539296,14/03/2013 23:00:00,0
orbeon/orbeon-forms,58353,0,5540199,2,14/03/2013 23:00:00,5540853,14/03/2013 23:00:00,0
orbeon/orbeon-forms,58353,4,5540867,2,14/03/2013 23:00:00,5641336,18/03/2013 23:00:00,2
orbeon/orbeon-forms,58168,1,5795971,2,24/03/2013 23:00:00,5823643,25/03/2013 23:00:00,0.5
orbeon/orbeon-forms,58170,1,5971939,2,31/03/2013 22:00:00,5976191,01/04/2013 22:00:00,0.5
orbeon/orbeon-forms,58315,2,6025412,2,02/04/2013 22:00:00,6071545,04/04/2013 22:00:00,1
orbeon/orbeon-forms,58315,3,6088961,2,04/04/2013 22:00:00,6169822,07/04/2013 22:00:00,1.5
orbeon/orbeon-forms,58168,0,6175704,2,08/04/2013 22:00:00,6176299,08/04/2013 22:00:00,0
orbeon/orbeon-forms,58168,0,6193689,2,08/04/2013 22:00:00,6194130,08/04/2013 22:00:00,0
orbeon/orbeon-forms,58168,0,6194136,2,08/04/2013 22:00:00,6197932,08/04/2013 22:00:00,0
orbeon/orbeon-forms,58226,0,6805090,2,01/05/2013 22:00:00,6826924,01/05/2013 22:00:00,0
orbeon/orbeon-forms,58130,0,6842113,2,02/05/2013 22:00:00,6859384,02/05/2013 22:00:00,0
orbeon/orbeon-forms,58130,0,7142551,2,13/05/2013 22:00:00,7142694,13/05/2013 22:00:00,0
orbeon/orbeon-forms,67729,1,7165274,2,13/05/2013 22:00:00,7174458,14/05/2013 22:00:00,0.5
orbeon/orbeon-forms,58130,0,7206947,2,15/05/2013 22:00:00,7235927,15/05/2013 22:00:00,0
orbeon/orbeon-forms,63485,0,7238491,2,16/05/2013 22:00:00,7260663,16/05/2013 22:00:00,0
orbeon/orbeon-forms,58131,0,7314706,2,19/05/2013 22:00:00,7331260,19/05/2013 22:00:00,0
orbeon/orbeon-forms,58131,2,7339814,2,19/05/2013 22:00:00,7398113,21/05/2013 22:00:00,1
orbeon/orbeon-forms,58134,1,7403043,2,21/05/2013 22:00:00,7435295,22/05/2013 22:00:00,0.5
orbeon/orbeon-forms,57917,0,7573079,2,27/05/2013 22:00:00,7573341,27/05/2013 22:00:00,0
